sku,selling_price,stock_status,availability_status
100100253,9.95,1,1
100100427,4.5,1,1
100100429,4.5,0,0
100100456,7.0,0,0
100100963,5.5,1,1
100101831,6.0,0,0
100101921,9.95,1,1
100101961,5.5,1,1
100102299,5.5,0,0
100102345,0.5,0,0
1001036204,11.99,0,0
100103812,16.5,0,0
1001040205,12.99,0,0
100104255,0.5,0,0
100106364,25.0,0,0
100106632,3.0,0,0
100106729,1.0,1,1
100107093,5.95,0,0
100107255,28.95,0,0
100107499,5.95,1,1
100107584,10.0,1,1
100107815,19.0,0,0
100107817,23.0,0,0
100108640,1.0,0,0
100110037,8.5,0,0
100110479,12.0,0,0
100110622,3.5,0,0
100111010,12.95,1,1
100111227,1.5,0,0
100111391,3.5,0,0
100111395,26.95,0,0
10011161312,18.0,0,0
100112336,7.99,0,0
100112558,19.0,0,0
100112560,17.99,0,0
100112799,1.5,1,1
100113006,1.0,0,0
100113152,2.0,1,1
100113686,7.99,0,0
10011382912,133.0,0,0
100114408,0.5,0,0
100114471,4.0,0,0
100114519,8.0,0,0
100115171,6.0,0,0
100115300,26.99,0,0
100115602,2.0,1,1
10011616950,5.0,0,0
100116242,2.5,0,0
100116335,1.0,1,1
100116336,1.0,1,1
100116337,1.0,1,1
100116365,0.99,1,1
100117435,4.5,0,0
100117528,1.0,1,1
100117529,1.0,1,1
100117530,1.0,1,1
100117531,1.0,1,1
100117532,0.5,1,1
100117532100,35.0,0,0
100117533,0.5,1,1
100117534,0.5,0,0
100117535,0.5,1,1
100117537,1.0,1,1
10011753740,29.95,0,0
100117538,0.5,1,1
100117674,2.5,0,0
100117946,14.99,1,1
100117994,1.5,0,0
100118176,1.0,1,1
100118206,20.0,0,0
100118213,7.99,0,0
100118602,8.95,0,0
1001186402,26.0,0,0
100119043,1.0,1,1
100119748,11.95,0,0
1001198662,8.95,1,1
100119940,20.0,1,1
100120296,4.5,0,0
1001212852,26.0,0,0
100121287,1.0,0,0
100121463,19.99,0,0
100121464,59.99,0,0
100121465,95.0,0,0
100121664,0.5,1,1
1001217462,16.99,0,0
1001218664,12.5,0,0
1001218674,13.5,0,0
1001218684,13.5,0,0
10012225050,7.5,0,0
100122291,17.99,0,0
100122644,0.25,1,1
100123859,1.25,1,1
100124672,5.0,1,1
100124763,0.5,0,0
100127290,4.0,0,0
10012750612,5.99,1,1
100127727,2.5,0,0
100127911,2.95,0,0
100129595,2.75,0,0
100129730,2.0,0,0
100130648,4.0,0,0
10013067848,47.0,0,0
100130713,8.5,0,0
100130896,2.95,0,0
1001308966,16.95,0,0
100132059,2.65,0,0
100132060,1.5,0,0
100133071,4.5,0,0
100133201,1.0,1,1
100133584,0.25,1,1
100133585,0.5,1,1
100133836,0.75,0,0
10013383630,9.5,0,0
100134372,1.75,1,1
100134382,14.95,0,0
100134383,13.0,0,0
100134384,16.99,0,0
100134386,18.0,0,0
100134388,29.99,0,0
100134391,17.5,0,0
10013452620,60.0,0,0
100135147,7.0,0,0
100135297,2.0,1,1
100135320,1.5,1,1
100135554,4.99,0,0
1001355574,27.95,1,1
100135830,2.5,1,1
1001359124,27.95,0,0
100136192,3.5,1,1
1001366794,23.0,0,0
100136721,1.0,1,1
100136989,2.5,0,0
100137492,25.0,0,0
100137726,0.5,0,0
1001378002,17.95,1,1
100138038,15.75,0,0
100138106100,10.0,0,0
100138146,10.99,0,0
100139306,17.99,0,0
100139598,1.99,0,0
1001396924,12.99,1,1
100140109,15.0,0,0
100140658,1.5,1,1
1001413174,23.0,0,0
1001414584,7.5,0,0
1001414614,9.95,0,0
100141567,0.5,0,0
1001418034,9.95,0,0
1001418044,11.99,0,0
100142025,5.0,1,1
100142750,12.0,0,0
1001432078,9.5,0,0
1001432602,10.99,0,0
1001432612,10.99,0,0
1001432622,10.99,0,0
100143377,7.99,0,0
100143825,1.0,1,1
1001438352,11.95,1,1
1001438686,11.95,0,0
10014408112,18.0,0,0
100144227,4.99,0,0
10014472512,9.5,0,0
100144863,3.5,1,1
100144986,45.0,0,0
1001453276,60.0,0,0
100145568,38.0,0,0
100146144,4.99,0,0
100146546,36.95,0,0
100147194,8.0,0,0
100147209,0.25,1,1
100147210,0.25,1,1
100147211,0.25,1,1
100147362,12.99,0,0
10014738412,9.5,0,0
100147385,1.0,0,0
100147413,8.0,0,0
100148222,3.0,0,0
100148235,14.99,0,0
100149031,8.0,0,0
100149032,8.0,0,0
100149033,7.0,0,0
100149035,5.0,0,0
100149043,7.95,0,0
100149444,1.5,1,1
100149808,49.99,0,0
100150039,8.0,0,0
100150682,3.0,0,0
100150683,4.5,0,0
100150950,3.0,0,0
10015097048,15.0,0,0
100151308,4.2,1,1
100151343,6.99,0,0
100151398,4.5,0,0
100151399,4.5,0,0
100151703,10.0,1,1
100151859,5.5,0,0
100152074,19.99,0,0
100152119,10.0,0,0
10015331310,2.0,0,0
100153682,29.0,0,0
100154751,13.0,0,0
100155030,0.25,0,0
100155172,10.0,0,0
100155173,10.99,0,0
100155286,1.0,0,0
100155287,1.0,0,0
100155288,1.0,0,0
100155289,1.0,0,0
100155290,1.0,0,0
100155454,1.5,1,1
100155594,12.0,0,0
100155596,18.0,0,0
100155597,20.0,0,0
100155598,21.0,0,0
100155599,23.0,0,0
10015561612,4.0,1,1
100155644,10.0,0,0
100155976,1.99,0,0
100156248,0.75,1,1
1001566134,45.0,0,0
100156616,16.5,0,0
100156638,10.0,0,0
100156639,12.0,0,0
100156642,3.5,0,0
100156643,4.99,0,0
100156741,16.99,0,0
100156986,12.0,0,0
100156987,22.0,0,0
100157225,3.5,0,0
100158717,5.99,0,0
100158929,3.99,0,0
100159529,3.0,1,1
1001595296,11.99,0,0
100159650,48.25,0,0
1001600668,11.0,0,0
100160311,9.95,0,0
100160777,9.99,0,0
100161127,24.99,0,0
100161220,4.0,0,0
100161309,7.99,0,0
100161408,3.99,0,0
100161414,12.99,0,0
10016188612,5.5,0,0
100161902,15.99,0,0
100163850,0.25,1,1
100163851,0.25,1,1
100164046,6.95,0,0
100164048,2.0,1,1
100164050,2.75,1,1
100164276,34.0,0,0
100164337,8.99,0,0
100164391,5.95,0,0
100164523,11.99,0,0
100164952,5.5,0,0
100165323,6.5,0,0
100165375,11.99,0,0
100165538,0.5,1,1
100165608,17.99,0,0
100166348,8.5,0,0
100166351,6.99,0,0
100166352,8.0,0,0
100166355,5.0,0,0
100166363,2.5,1,1
100166365,2.5,0,0
100166450,15.0,0,0
100166474,2.5,0,0
100166629,4.99,0,0
100166770,22.0,0,0
100166956,1.0,0,0
100166992,0.5,1,1
1001678174,12.5,0,0
1001678514,12.5,0,0
100168586,0.25,0,0
100169214,15.0,0,0
100169826,23.99,0,0
100170666,1.5,0,0
100170781,4.95,0,0
100170782,4.95,0,0
100170784,5.0,0,0
100170855,4.95,0,0
100170857,5.0,0,0
100170956,5.0,0,0
100171029,1.0,0,0
100171338,8.5,0,0
100171941,3.0,1,1
1001719416,14.99,1,1
100172061,3.0,0,0
100172635,12.0,0,0
100172668,14.5,0,0
100172775,3.0,1,1
100172776,4.0,1,1
1001736316,12.5,0,0
100174858,49.95,0,0
100174859,49.95,0,0
100174860,49.95,0,0
100174861,49.95,0,0
100178206,10.0,1,1
100178209,16.0,1,1
100178210,14.5,0,0
1001866883,2.95,0,0
1001866893,4.95,0,0
1005277420772,12.95,0,0
10181021008,16.95,0,0
10181022005,18.5,0,0
10181023705,28.99,0,0
10181024009,34.95,0,0
10181040313,31.0,0,0
10181040351,37.95,0,0
10181040702,38.5,0,0
10181040764,37.95,0,0
10181041655,33.0,0,0
10181066177,14.95,0,0
10181066184,14.95,0,0
10181066207,18.5,0,0
10181066702,27.0,0,0
102021038717,16.95,1,1
102021549213,12.0,1,1
103010306312,12.45,1,1
103010306411,19.95,0,0
103080032111,17.95,0,0
103080039820,19.5,0,0
103080150112,25.5,0,0
103080150211,17.95,0,0
103080150310,25.0,0,0
103080162115,21.0,0,0
103080206116,14.0,0,0
103110016913,18.95,1,1
1040410434322,4.0,0,0
1040410434582,4.0,0,0
105010231915,24.95,1,1
105121549718,10.0,0,0
10900035163,13.95,1,1
10900035170,19.95,1,1
10900035187,14.95,1,1
10900035200,12.95,0,0
10900035224,11.5,0,0
10900035231,6.95,1,1
109000358804,9.5,1,1
10900100847,6.95,1,1
10900100854,17.5,1,1
10900100878,8.0,1,1
1090010103692,9.99,0,0
109020324810,13.0,1,1
109030051317,19.95,0,0
109030051416,19.95,1,1
1100000041672,12.99,0,0
1100000051824,4.99,0,0
1100000058526,11.99,0,0
1100000058533,9.99,0,0
1100000058588,24.99,0,0
1100000058595,8.0,0,0
1100000079897,5.0,0,0
1100000079934,4.99,0,0
1100000080114,7.99,0,0
1100000088912,15.5,0,0
1100000089230,12.0,0,0
1100000124795,2.0,0,0
1100000125396,30.0,0,0
1101244850,11.0,0,0
1110000340088,9.5,0,0
1110000340095,13.5,0,0
1111100162601,0.5,0,0
11210000698,29.0,1,1
11210007253,12.5,0,0
11210009387,12.5,0,0
11210600133,11.99,0,0
11210607033,12.5,0,0
1122800012126,9.95,1,1
113010570019,17.0,0,0
113010570026,3.0,0,0
113010570118,17.0,0,0
113010570125,3.0,0,0
113010606718,17.0,0,0
113010606725,3.0,1,1
1192044001170,5.0,0,0
12000002090,1.5,1,1
12000002489,2.5,1,1
12000002496,2.5,1,1
12000002533,2.5,1,1
12000002588,2.5,1,1
12000002632,2.5,1,1
12000014338,1.0,1,1
12000018251,5.0,1,1
12000020742,5.0,1,1
12000022760,2.5,1,1
12000022890,3.5,1,1
12000045271,3.0,1,1
12000048616,14.5,1,1
12000049422,17.5,1,1
12000049477,18.0,0,0
12000050916,2.0,0,0
12000050947,2.0,0,0
12000050954,2.0,0,0
12000051654,2.25,1,1
12000051661,2.25,1,1
12000051678,2.25,1,1
12000051685,2.5,1,1
12000051692,2.5,1,1
12000051708,2.25,1,1
12000052330,33.5,0,0
12000052347,31.5,0,0
12000052354,33.5,0,0
12000052378,32.0,0,0
12000052385,35.0,0,0
12000052392,2.0,0,0
12000052422,2.0,0,0
12000052880,2.5,0,0
12000052903,2.5,1,1
12000053993,2.5,1,1
12000054099,13.99,0,0
12000054105,14.0,0,0
12000054112,14.5,0,0
12000055676,3.0,1,1
12000055683,18.0,0,0
12000055690,3.0,1,1
12000055706,20.5,1,1
12000055744,5.0,1,1
12000055775,5.0,1,1
12000055782,5.0,1,1
12000055799,5.0,0,0
12000058806,8.0,1,1
12000058813,8.0,1,1
12000058820,8.0,1,1
12000058837,8.0,1,1
12000058844,8.0,1,1
12000062117,5.0,0,0
12000063985,1.5,1,1
12000063992,1.5,1,1
12000064005,1.5,1,1
12000101564,8.5,1,1
12000108037,3.5,1,1
12000520327,5.0,1,1
12000520334,5.0,1,1
12000520358,5.0,1,1
12000520389,5.0,1,1
12000800085,5.0,0,0
12000800184,5.0,0,0
12000800306,2.5,1,1
12000800443,3.0,1,1
12000801754,3.5,1,1
12000802041,3.5,1,1
12000802607,2.5,1,1
12000802843,3.5,1,1
12000803123,3.0,1,1
12000803857,3.5,1,1
12000803864,5.0,0,0
12000804144,3.0,1,1
12000810435,14.5,0,0
12000810473,14.5,0,0
12000810633,14.0,0,0
12000811005,14.5,1,1
12000811043,14.5,1,1
12000811074,14.5,1,1
12000811128,14.5,0,0
122010003045,2.0,1,1
123123129,18.95,1,1
123456789017,22.99,0,0
123456789034,12.0,0,0
123456789049,22.99,0,0
1251021237244,25.0,1,1
1253170090022,4.5,1,1
1254789635123470,18.0,1,1
13000008129,10.95,1,1
13000008525,10.95,1,1
1312403,10.95,0,0
1316464100712,2.5,1,1
1316464100729,2.5,1,1
1316464100736,2.95,1,1
1316464100743,2.95,0,0
1316464100750,2.5,1,1
1316464196685,2.95,0,0
1316464196708,4.5,0,0
1346855,31.95,1,1
1346923,12.95,0,0
1346947,11.5,1,1
1347050,9.95,1,1
1358946340070,5.0,0,0
1360507,13.95,1,1
1364008,9.5,0,0
1380658686016,5.5,0,0
14285000068,4.0,1,1
14285000075,6.5,0,0
14285000082,6.5,1,1
14285000112,10.95,0,0
14285000235,6.5,1,1
14285000891,5.5,1,1
14285000990,12.95,1,1
14285001935,16.0,0,0
14285002260,4.0,1,1
14285002376,4.25,1,1
14285002383,13.0,0,0
14285002413,4.5,0,0
14285003892,8.0,0,0
14285003991,4.0,1,1
14285004004,16.95,1,1
14285004189,4.0,0,0
14679862477,14.95,0,0
14796102152,5.0,1,1
14796102183,7.95,0,0
14796102244,1.0,1,1
14796102336,1.25,1,1
14796202135,5.0,1,1
14796202197,4.95,1,1
14796202203,26.0,1,1
14796202227,5.75,1,1
14796202395,8.95,0,0
14796302194,7.0,1,1
14796302217,8.45,1,1
14796402191,6.99,1,1
14796402399,29.95,0,0
14796502198,2.25,0,0
14796502211,3.0,1,1
14796502303,3.5,1,1
14796502396,29.95,0,0
14796602119,8.95,1,1
14796602126,2.95,1,1
14796602171,2.25,1,1
14796602195,2.25,1,1
14796602218,5.99,0,0
14796602270,3.5,1,1
14796602317,37.99,0,0
14796602393,29.95,0,0
14796702161,8.45,0,0
14796702192,2.5,1,1
14796702215,5.75,0,0
14796702222,12.0,1,1
14796702284,2.25,1,1
14796802168,9.0,0,0
14796802250,2.25,1,1
14796802472,2.25,1,1
14796902165,5.95,0,0
14796902202,8.5,0,0
14796902257,2.5,1,1
14796902448,5.95,0,0
14946944148183,14.5,0,0
1561656566636,11.99,0,0
16000437906,14.5,0,0
16000502963,2.0,0,0
16000577701,20.0,0,0
16000578609,20.0,0,0
16000721401,24.95,0,0
16229000585,10.0,0,0
16229906825,5.5,0,0
16229912048,6.95,0,0
16229912055,4.99,0,0
16229912437,11.95,0,0
16229919290,7.95,0,0
16229919313,5.0,0,0
1640300021405,8.0,0,0
1673738768598,2.5,0,0
169205005002,5.0,0,0
1719140192221,1.5,1,1
17273501264,13.95,0,0
17273501295,12.99,0,0
17273501592,22.95,0,0
17273501608,22.5,0,0
17273501615,22.5,0,0
17273501677,15.95,0,0
17273502155,19.95,0,0
17273502551,10.5,1,1
17273502629,15.99,0,0
17273504470,22.95,1,1
17273504494,18.95,1,1
17273504579,17.95,0,0
17273504586,17.99,0,0
17273504593,18.95,0,0
17273504616,23.0,0,0
17273504623,11.95,0,0
17273504630,17.99,0,0
17273504753,8.95,0,0
17273504968,14.99,0,0
17273508102,9.99,0,0
17273508140,10.5,0,0
17273550309,12.99,0,0
17273550316,13.95,0,0
17273550323,14.95,0,0
17273550347,13.0,0,0
17273550361,14.5,0,0
17622210400359,75.0,0,0
176989,4.5,0,0
1801180119792,6.95,1,1
18120106020,12.95,1,1
1826098,2.5,0,0
18653005358,14.95,1,1
18853301893715,27.95,0,0
18901057500662,22.0,0,0
18901057524422,29.5,0,0
1903942,5.5,1,1
1904017,6.0,1,1
19100204874,23.0,1,1
19100208360,22.0,0,0
19100208377,14.95,0,0
19100208384,19.99,1,1
19100208407,22.0,0,0
19100208421,19.99,0,0
19100208445,22.0,1,1
19100208483,22.0,0,0
19100219380,22.0,0,0
19100220805,3.0,1,1
19100220829,3.25,1,1
19100226067,14.95,1,1
19100226074,16.95,0,0
19100226111,16.95,0,0
19100226128,3.25,1,1
19100290976,34.95,0,0
192699000345,6.5,0,0
1942090786251,1.5,0,0
1950031231159,9.0,0,0
19766300118,8.5,0,0
19766300217,12.0,1,1
19800001131,22.0,1,1
19800001162,18.0,0,0
2000000007373,7.95,0,0
2000000311333,8.99,0,0
2000001539811,6.5,1,1
2000001539859,10.5,0,0
2000001539873,8.0,0,0
2000001539903,9.95,0,0
2000002637578,6.95,1,1
2000002637585,5.5,1,1
2000003093601,9.0,1,1
2000003285129,5.5,0,0
2000003306602,55.0,0,0
2000003801817,11.95,0,0
2000005236952,10.95,1,1
2000008174411,15.99,0,0
20001430004,2.25,0,0
2001000003686,13.95,1,1
2001000022588,3.95,1,1
2001000022595,7.5,1,1
2001000022601,16.95,1,1
2001000752270,8.95,1,1
2001000752287,4.95,1,1
2001000752300,4.95,1,1
2001000752317,7.95,0,0
2001000752324,4.95,1,1
2001000752331,9.5,1,1
2001000752348,5.75,1,1
2001000752355,5.5,1,1
2001000752362,9.95,1,1
2001000752379,5.0,1,1
2001000752393,3.95,1,1
2001000752430,10.5,1,1
2001000752447,5.75,1,1
2001000752454,6.0,1,1
2001000752461,3.75,1,1
2001000753086,3.5,1,1
2001000753093,6.5,1,1
2001000753109,7.95,1,1
2001000753116,4.75,1,1
2001000753123,9.95,1,1
2001000753130,5.45,1,1
2001000753147,7.5,1,1
2001000753154,4.5,1,1
2001000753161,7.0,1,1
2001000753178,4.25,1,1
2001000753185,9.5,1,1
2001000753192,12.5,1,1
2001000753208,7.5,1,1
2001000753215,9.25,1,1
2001000753222,4.95,1,1
2001000753239,13.95,1,1
2001000753246,7.95,1,1
2001000753253,7.5,1,1
2001000753260,4.5,1,1
2001000753277,10.95,1,1
2001000753284,6.5,1,1
